#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      263000       1.776838e-02       4.989533e-04       9.516488e-03       5.909581e-02       1.756479e-02       3.389776e-02
      264000       1.430786e-02       2.022103e-03       6.839558e-03       9.620421e-02       1.766732e-02       4.257041e-02
      265000       1.638919e-02       1.176114e-03       8.797215e-03       6.643171e-02       1.592948e-02       3.549787e-02
      266000       1.269006e-02       6.890630e-04       6.942149e-03       6.761947e-02       1.304710e-02       3.852904e-02
      267000       1.263058e-02       2.237626e-03       6.215195e-03       6.872105e-02       1.711738e-02       3.634544e-02
      268000       1.542421e-02       2.382876e-03       7.964843e-03       6.052718e-02       1.181672e-02       3.329406e-02
      269000       9.664415e-03       2.382080e-03       5.030087e-03       1.235989e-01       1.975005e-02       4.376676e-02
      270000       9.203355e-03       1.159649e-03       4.543551e-03       1.290312e-01       1.622596e-02       4.526644e-02
      271000       1.749003e-02       3.045475e-03       8.936177e-03       6.228762e-02       1.065916e-02       3.544351e-02
      272000       1.680639e-02       2.700484e-03       9.107913e-03       1.147352e-01       1.464533e-02       3.844927e-02
      273000       1.079938e-02       1.713793e-03       6.104516e-03       8.428214e-02       1.694981e-02       4.231310e-02
      274000       7.671371e-03       2.396176e-03       3.906134e-03       1.004308e-01       1.654484e-02       3.910813e-02
      275000       1.903433e-02       3.104685e-03       8.652767e-03       8.244632e-02       2.031613e-02       4.151405e-02
      276000       1.324841e-02       5.859963e-04       7.986382e-03       8.100971e-02       2.020038e-02       3.753429e-02
      277000       1.334509e-02       2.713737e-03       7.459566e-03       6.756424e-02       1.440577e-02       3.697414e-02
      278000       1.698349e-02       2.136727e-03       9.204981e-03       1.162607e-01       1.645267e-02       4.774162e-02
      279000       1.782459e-02       1.225420e-03       8.887561e-03       1.035553e-01       1.437904e-02       4.244827e-02
      280000       1.288822e-02       2.137704e-03       6.100126e-03       1.145708e-01       1.538209e-02       4.562186e-02
      281000       9.141416e-03       1.535551e-03       5.487985e-03       8.127750e-02       1.697826e-02       4.054485e-02
      282000       1.193503e-02       1.137021e-03       6.854573e-03       8.398193e-02       1.619975e-02       3.572974e-02
      283000       1.127070e-02       6.912529e-04       6.091021e-03       7.450767e-02       1.731226e-02       3.906843e-02
      284000       6.810780e-03       1.801884e-03       4.058900e-03       4.973544e-02       1.184347e-02       3.155322e-02
      285000       1.278711e-02       1.125285e-03       5.958280e-03       6.177815e-02       1.420486e-02       3.685350e-02
      286000       1.311814e-02       1.018550e-03       6.213184e-03       9.580363e-02       1.718729e-02       4.304844e-02
      287000       9.578529e-03       2.493796e-03       5.295640e-03       9.357201e-02       1.472290e-02       4.240694e-02
      288000       7.643032e-03       1.055373e-03       4.099053e-03       5.519613e-02       1.650195e-02       3.210366e-02
      289000       1.073926e-02       1.058729e-03       6.107545e-03       6.822953e-02       1.368185e-02       3.760288e-02
      290000       1.255553e-02       4.383520e-03       6.869516e-03       1.535886e-01       1.994763e-02       4.419969e-02
      291000       2.504117e-02       2.195466e-03       1.435731e-02       1.180052e-01       2.211150e-02       4.445165e-02
      292000       1.660036e-02       1.172688e-03       9.369117e-03       9.259224e-02       2.358174e-02       4.453034e-02
      293000       1.061856e-02       2.485221e-03       6.093386e-03       1.067710e-01       1.813511e-02       4.366605e-02
      294000       1.721919e-02       2.231848e-03       9.822187e-03       7.382020e-02       1.181825e-02       3.780836e-02
      295000       1.224338e-02       8.557087e-04       5.789071e-03       6.545262e-02       9.953710e-03       3.561405e-02
      296000       2.023507e-02       3.700135e-03       1.149359e-02       9.992611e-02       1.879789e-02       4.400065e-02
      297000       1.108271e-02       2.020722e-03       6.008306e-03       7.839707e-02       1.682384e-02       4.385081e-02
      298000       8.069866e-03       1.119475e-03       3.696725e-03       7.684223e-02       1.743882e-02       3.643102e-02
      299000       7.258457e-03       2.854079e-03       4.461699e-03       6.728900e-02       1.607817e-02       3.674475e-02
      300000       8.167862e-03       8.244983e-04       4.463401e-03       8.235444e-02       1.722222e-02       3.698304e-02
      301000       1.175162e-02       3.958680e-04       6.247986e-03       7.403461e-02       1.774717e-02       3.876847e-02
      302000       8.530531e-03       2.163572e-03       5.116761e-03       8.123702e-02       1.979233e-02       4.041633e-02
      303000       1.456854e-02       2.248427e-03       8.133531e-03       7.189173e-02       2.011370e-02       4.169952e-02
      304000       1.120840e-02       2.761659e-03       5.365921e-03       5.942494e-02       1.695401e-02       3.231365e-02
      305000       7.180604e-03       2.234009e-03       4.030472e-03       7.097294e-02       1.039315e-02       3.618823e-02
      306000       7.616214e-03       2.978618e-03       4.749329e-03       8.598272e-02       2.142370e-02       4.102316e-02
      307000       1.159012e-02       9.043822e-04       6.480634e-03       1.018877e-01       1.399623e-02       4.241312e-02
      308000       5.755472e-03       2.559558e-03       4.006546e-03       1.124530e-01       1.657067e-02       4.116626e-02
      309000       2.212094e-02       1.538546e-03       1.053830e-02       8.479689e-02       2.080074e-02       4.041914e-02
      310000       1.037978e-02       2.096134e-03       5.674359e-03       8.141471e-02       1.723717e-02       3.706637e-02
      311000       1.318995e-02       1.622777e-03       6.383589e-03       9.525272e-02       2.003176e-02       3.652888e-02
      312000       1.483729e-02       2.411639e-03       8.897552e-03       7.528938e-02       1.242368e-02       4.218575e-02
      313000       1.017459e-02       2.130323e-03       5.413293e-03       1.034342e-01       1.523344e-02       3.740886e-02
      314000       4.673798e-03       2.354088e-03       3.076567e-03       6.439348e-02       2.140348e-02       3.809242e-02
      315000       1.872394e-02       2.272238e-03       9.634249e-03       9.791812e-02       1.737923e-02       4.791117e-02
      316000       1.212073e-02       2.283255e-03       5.818133e-03       6.495132e-02       1.688485e-02       3.678381e-02
      317000       6.408128e-03       2.744601e-03       4.539879e-03       8.091976e-02       1.707574e-02       4.015051e-02
      318000       9.630833e-03       1.168273e-03       5.458286e-03       1.028092e-01       2.415419e-02       4.498970e-02
      319000       8.530747e-03       1.579220e-03       4.595448e-03       9.952032e-02       1.446510e-02       4.180126e-02
      320000       1.646616e-02       9.340066e-04       9.451094e-03       6.809882e-02       1.715683e-02       3.668306e-02
      321000       6.200172e-03       1.369863e-03       3.343493e-03       9.379412e-02       1.624697e-02       3.773911e-02
      322000       1.593435e-02       2.069985e-04       8.589526e-03       3.014487e-01       1.759194e-02       5.166898e-02
      323000       1.297331e-02       8.173013e-04       6.950354e-03       7.527796e-02       1.720471e-02       3.991177e-02
      324000       1.020355e-02       1.634081e-03       5.352409e-03       1.208935e-01       1.923427e-02       3.945762e-02
      325000       1.201557e-02       2.270788e-03       5.932162e-03       1.078416e-01       1.702054e-02       4.324805e-02
      326000       1.224800e-02       1.667546e-03       6.730492e-03       5.305021e-02       1.363151e-02       3.587468e-02
      327000       1.383403e-02       3.018114e-03       6.981472e-03       9.572675e-02       1.723940e-02       4.026185e-02
      328000       1.686364e-02       1.497391e-03       8.841007e-03       5.751008e-02       1.708525e-02       3.657289e-02
      329000       5.154942e-03       9.563346e-04       3.069731e-03       1.223045e-01       1.731583e-02       4.048087e-02
      330000       1.198115e-02       2.977880e-03       6.837420e-03       9.369224e-02       2.126683e-02       4.357088e-02
      331000       1.131427e-02       9.320412e-04       4.289717e-03       1.180380e-01       1.337431e-02       3.909842e-02
      332000       1.951742e-02       1.314311e-03       1.076645e-02       7.102748e-02       1.728489e-02       3.870401e-02
      333000       1.830542e-02       1.755860e-03       7.670671e-03       1.016366e-01       1.976792e-02       4.218871e-02
      334000       1.273755e-02       3.119410e-03       7.126505e-03       1.004708e-01       1.816075e-02       4.386068e-02
      335000       1.320634e-02       3.172822e-03       7.609055e-03       8.523384e-02       2.028222e-02       3.974101e-02
      336000       7.250204e-03       1.349339e-03       3.559464e-03       6.810492e-02       1.646316e-02       3.773779e-02
      337000       1.840317e-02       1.611470e-03       8.293218e-03       6.997341e-02       1.619407e-02       3.774931e-02
      338000       9.580210e-03       8.923090e-04       4.781819e-03       6.864772e-02       1.675308e-02       3.580466e-02
      339000       1.277242e-02       1.455568e-03       6.486307e-03       6.039234e-02       1.391449e-02       3.667788e-02
      340000       5.775529e-03       1.328158e-03       3.682801e-03       7.107103e-02       1.671729e-02       4.072115e-02
      341000       6.256665e-03       1.563584e-03       3.415471e-03       6.223329e-02       1.567643e-02       3.522608e-02
      342000       1.331260e-02       1.363795e-03       7.856044e-03       1.346681e-01       1.732869e-02       4.404724e-02
      343000       1.388237e-02       1.778443e-03       7.546602e-03       7.927675e-02       1.998665e-02       3.834866e-02
      344000       1.242795e-02       1.601850e-03       6.598993e-03       7.322828e-02       1.566629e-02       3.830457e-02
      345000       1.613589e-02       2.789340e-03       8.509950e-03       1.043151e-01       1.724361e-02       4.418661e-02
      346000       9.372012e-03       1.632090e-03       4.781208e-03       1.019868e-01       1.459069e-02       4.551686e-02
      347000       1.421906e-02       1.919743e-03       7.089785e-03       1.141918e-01       1.501259e-02       4.784119e-02
      348000       1.279584e-02       8.255796e-04       7.117498e-03       1.332822e-01       1.491359e-02       4.482614e-02
      349000       1.229293e-02       2.512687e-03       7.050638e-03       9.394447e-02       1.638828e-02       4.056399e-02
      350000       1.894669e-02       2.123260e-03       1.053604e-02       1.034755e-01       1.870826e-02       4.603425e-02
      351000       1.316506e-02       3.437432e-04       7.296060e-03       7.149857e-02       1.530535e-02       4.017783e-02
      352000       9.665681e-03       2.082712e-03       5.503053e-03       9.491866e-02       1.624501e-02       4.310804e-02
      353000       8.805906e-03       1.686751e-03       4.248806e-03       6.469909e-02       1.856576e-02       3.772230e-02
      354000       1.840906e-02       1.305812e-03       9.077967e-03       8.258147e-02       1.976736e-02       4.100014e-02
      355000       8.408020e-03       2.634296e-03       4.827678e-03       1.184753e-01       1.247457e-02       4.288558e-02
      356000       1.220056e-02       1.347049e-03       6.037981e-03       8.372582e-02       1.758780e-02       4.146024e-02
      357000       7.018662e-03       1.148162e-03       4.300954e-03       9.825676e-02       1.415272e-02       4.546897e-02
      358000       9.820388e-03       9.619618e-04       4.944054e-03       9.313335e-02       2.293513e-02       4.308509e-02
      359000       8.111508e-03       1.513684e-03       4.372769e-03       1.142815e-01       1.684941e-02       4.050895e-02
      360000       9.268136e-03       1.218491e-03       4.601723e-03       7.810874e-02       1.299138e-02       3.157094e-02
      361000       1.753935e-02       1.573436e-03       9.485059e-03       9.355883e-02       1.830397e-02       4.340563e-02
      362000       7.043403e-03       2.118570e-03       4.627574e-03       9.286220e-02       1.853897e-02       4.491295e-02
      363000       1.019082e-02       9.826747e-04       4.688781e-03       7.816858e-02       1.616166e-02       4.248784e-02
      364000       1.389407e-02       2.253203e-03       7.925788e-03       9.530454e-02       2.212418e-02       3.965331e-02
      365000       1.600331e-02       9.448974e-04       7.898852e-03       7.898751e-02       2.050314e-02       3.689699e-02
      366000       8.171405e-03       1.360266e-03       4.542961e-03       1.028037e-01       1.354958e-02       3.511520e-02
      367000       8.659765e-03       2.279444e-03       4.942814e-03       6.144305e-02       1.654337e-02       3.378710e-02
      368000       7.838657e-03       1.382316e-03       5.041501e-03       1.268400e-01       1.041307e-02       3.539632e-02
      369000       1.413019e-02       2.276296e-03       7.570383e-03       7.608185e-02       1.853023e-02       3.805047e-02
      370000       9.708844e-03       4.518573e-04       4.749717e-03       7.430491e-02       1.539312e-02       3.745608e-02
      371000       7.915351e-03       1.031955e-03       3.432295e-03       9.373497e-02       1.759393e-02       4.334033e-02
      372000       1.491937e-02       1.113025e-03       8.832558e-03       1.172422e-01       1.286482e-02       4.268454e-02
      373000       1.928953e-02       1.836139e-03       1.014634e-02       7.466677e-02       1.494167e-02       3.987139e-02
      374000       1.620095e-02       1.696770e-03       8.589709e-03       1.256337e-01       1.777033e-02       4.788822e-02
      375000       5.740860e-03       1.042528e-03       3.780369e-03       9.563684e-02       1.952997e-02       4.329701e-02
      376000       1.558261e-02       8.262283e-04       7.992150e-03       8.715889e-02       1.553055e-02       3.994136e-02
      377000       1.066250e-02       2.654477e-03       6.565878e-03       8.994093e-02       1.829108e-02       4.574371e-02
      378000       1.113328e-02       1.231110e-03       5.307588e-03       7.293854e-02       8.403677e-03       3.719857e-02
      379000       1.094681e-02       1.045815e-03       5.971024e-03       5.628416e-02       1.896919e-02       3.333719e-02
      380000       1.036986e-02       1.863731e-03       4.937128e-03       1.085676e-01       1.964821e-02       4.230034e-02
      381000       1.266964e-02       5.826926e-04       6.695264e-03       8.231939e-02       1.653038e-02       3.734399e-02
      382000       1.457236e-02       2.752820e-03       7.955350e-03       7.838662e-02       1.649374e-02       4.027918e-02
      383000       9.762446e-03       7.173022e-04       5.149684e-03       8.895605e-02       2.030189e-02       3.732191e-02
      384000       7.144781e-03       1.557312e-03       4.553791e-03       7.056417e-02       1.589681e-02       3.522501e-02
      385000       7.913671e-03       1.945988e-03       4.403989e-03       7.999478e-02       1.837442e-02       3.570492e-02
      386000       6.904946e-03       1.750916e-03       3.713582e-03       6.550010e-02       1.014661e-02       3.535467e-02
      387000       1.042165e-02       2.401587e-03       6.036099e-03       8.653917e-02       1.482986e-02       3.974186e-02
      388000       1.287118e-02       2.640735e-03       7.692975e-03       9.351102e-02       2.152869e-02       4.512288e-02
      389000       1.509843e-02       4.522170e-04       7.475165e-03       7.951012e-02       1.989083e-02       4.117457e-02
      390000       8.634987e-03       1.418040e-03       4.237375e-03       7.111504e-02       1.766580e-02       3.752076e-02
      391000       1.201575e-02       1.561822e-03       6.288224e-03       5.979524e-02       1.664318e-02       3.508091e-02
      392000       1.270558e-02       1.279852e-03       6.490176e-03       9.018044e-02       1.464444e-02       3.409066e-02
      393000       6.884917e-03       1.623468e-03       4.518104e-03       8.629503e-02       1.468131e-02       4.006530e-02
      394000       8.457994e-03       1.170162e-03       3.824478e-03       6.178574e-02       1.739771e-02       3.538524e-02
      395000       5.859686e-03       8.697305e-04       3.442999e-03       7.370048e-02       1.906805e-02       3.828804e-02
      396000       2.168161e-02       1.189213e-03       1.139357e-02       1.609505e-01       1.821765e-02       4.975138e-02
      397000       5.506639e-03       1.982750e-03       4.110126e-03       6.214574e-02       1.842916e-02       3.599219e-02
      398000       1.656884e-02       2.290261e-03       8.316220e-03       1.001491e-01       1.551780e-02       4.101783e-02
      399000       1.471651e-02       6.995329e-04       7.617418e-03       1.417451e-01       2.008789e-02       4.511224e-02
      400000       1.684714e-02       6.729293e-04       8.377797e-03       8.922584e-02       1.797664e-02       4.058528e-02
      401000       8.845666e-03       9.022581e-04       4.258742e-03       6.445903e-02       1.347742e-02       3.260067e-02
      402000       1.933823e-02       4.665764e-03       1.100900e-02       8.472229e-02       2.041266e-02       4.350240e-02
      403000       1.020287e-02       2.988524e-03       5.299934e-03       1.717641e-01       1.717616e-02       4.080431e-02
      404000       7.443356e-03       3.081401e-03       4.688885e-03       9.450623e-02       1.323772e-02       3.988008e-02
      405000       1.702474e-02       8.170085e-04       9.907563e-03       6.490808e-02       1.810471e-02       3.903097e-02
      406000       1.276826e-02       9.114758e-04       7.337793e-03       8.359110e-02       1.574751e-02       3.440324e-02
      407000       1.123825e-02       3.566691e-03       6.302712e-03       8.890709e-02       2.013079e-02       3.751542e-02
      408000       8.617228e-03       1.053554e-03       4.991219e-03       5.579850e-02       2.069503e-02       3.435217e-02
      409000       1.379121e-02       3.289837e-03       7.315686e-03       6.619939e-02       1.767570e-02       3.336526e-02
      410000       1.111227e-02       2.065386e-03       6.679251e-03       6.853103e-02       1.583917e-02       3.598948e-02
      411000       2.624309e-02       2.365151e-03       1.203464e-02       8.114180e-02       1.426245e-02       4.895739e-02
      412000       7.904983e-03       1.150921e-03       4.283258e-03       7.120907e-02       1.509795e-02       3.696942e-02
      413000       1.034204e-02       1.018348e-03       5.186644e-03       7.279910e-02       1.607612e-02       3.618201e-02
      414000       7.874945e-03       2.209132e-03       4.715429e-03       6.818691e-02       1.672126e-02       3.414963e-02
      415000       7.363937e-03       1.311566e-03       4.868358e-03       4.651729e-02       1.909191e-02       3.335813e-02
      416000       7.448351e-03       1.092793e-03       3.576241e-03       7.793558e-02       1.290828e-02       3.935384e-02
      417000       5.980882e-03       1.230334e-03       3.893778e-03       9.650318e-02       1.716420e-02       4.521813e-02
      418000       2.088069e-02       5.692829e-04       1.086714e-02       9.767730e-02       1.935810e-02       4.192657e-02
      419000       8.453229e-03       5.153422e-04       4.188952e-03       8.510134e-02       2.225522e-02       4.227401e-02
      420000       1.541375e-02       1.906386e-03       7.949617e-03       9.144269e-02       9.487409e-03       3.580337e-02
      421000       1.021729e-02       3.078846e-03       5.657705e-03       8.311013e-02       1.042344e-02       3.624019e-02
      422000       6.872620e-03       1.568300e-03       3.975220e-03       7.818873e-02       1.330168e-02       3.824648e-02
      423000       1.043979e-02       2.508562e-03       5.275760e-03       7.501778e-02       1.890656e-02       4.060449e-02
      424000       8.837868e-03       2.626675e-03       5.292222e-03       8.232858e-02       2.027758e-02       4.183215e-02
      425000       1.557206e-02       1.821515e-03       8.240731e-03       6.528870e-02       1.656328e-02       3.601571e-02
      426000       1.352970e-02       1.628979e-03       7.048643e-03       7.612106e-02       1.689622e-02       3.689988e-02
      427000       4.257974e-03       8.179138e-04       2.877006e-03       8.989295e-02       1.748894e-02       4.295386e-02
      428000       1.468682e-02       3.245603e-03       8.300941e-03       1.397622e-01       1.312694e-02       4.431492e-02
      429000       7.802216e-03       2.899665e-03       4.727399e-03       1.061798e-01       1.594702e-02       3.809706e-02
      430000       1.066513e-02       1.768371e-03       5.587478e-03       6.918917e-02       1.587271e-02       3.622433e-02
      431000       9.713538e-03       3.472690e-04       4.807171e-03       8.404487e-02       1.481120e-02       3.864022e-02
      432000       1.359490e-02       2.420419e-03       7.527727e-03       8.992415e-02       1.380425e-02       3.553983e-02
      433000       1.432354e-02       1.985663e-03       8.080558e-03       8.604595e-02       1.957485e-02       4.065438e-02
      434000       1.000969e-02       1.140762e-03       5.535765e-03       9.376570e-02       1.644804e-02       3.993414e-02
      435000       1.953018e-02       1.213510e-03       9.657481e-03       7.740922e-02       1.834549e-02       4.070251e-02
      436000       2.714486e-02       1.814569e-03       1.496474e-02       1.322535e-01       1.691815e-02       4.215477e-02
      437000       1.436383e-02       1.391190e-03       7.568523e-03       1.553181e-01       1.585945e-02       3.721936e-02
      438000       9.884498e-03       1.872653e-03       5.456575e-03       1.340546e-01       1.712524e-02       4.077995e-02
      439000       1.712641e-02       1.373991e-03       8.153788e-03       1.015927e-01       1.784727e-02       4.107089e-02
      440000       1.063875e-02       1.579231e-03       4.556542e-03       6.440386e-02       1.695132e-02       3.825550e-02
      441000       1.398775e-02       3.019854e-03       7.591629e-03       1.123020e-01       2.326222e-02       4.810921e-02
      442000       9.946146e-03       2.684088e-03       5.114582e-03       6.858142e-02       1.643335e-02       4.020002e-02
      443000       1.125833e-02       1.451979e-03       5.660833e-03       8.658825e-02       2.174479e-02       3.986524e-02
      444000       1.165069e-02       1.815094e-03       6.717646e-03       6.644058e-02       1.973232e-02       3.751270e-02
      445000       8.260578e-03       1.649905e-03       4.709083e-03       6.934143e-02       1.125354e-02       3.911291e-02
      446000       1.618138e-02       1.414508e-03       9.100736e-03       6.694595e-02       1.768207e-02       3.830070e-02
      447000       7.850684e-03       1.985188e-03       4.966315e-03       5.645256e-02       1.131211e-02       3.327326e-02
      448000       1.235460e-02       5.239773e-04       6.694195e-03       8.867056e-02       1.595575e-02       4.165585e-02
      449000       5.572464e-03       2.241978e-03       3.880964e-03       1.140147e-01       1.522492e-02       4.394793e-02
      450000       4.476005e-03       5.456207e-04       3.348972e-03       8.159974e-02       1.645210e-02       4.135964e-02
      451000       1.209862e-02       2.231234e-03       6.620072e-03       7.039044e-02       2.251380e-02       3.962796e-02
      452000       1.521190e-02       1.100042e-03       7.456991e-03       9.510252e-02       1.975357e-02       4.277284e-02
      453000       8.122889e-03       1.635307e-03       4.638251e-03       6.098537e-02       1.565038e-02       3.385963e-02
      454000       9.338510e-03       2.849227e-03       4.492087e-03       6.789170e-02       1.605814e-02       3.750096e-02
      455000       1.044708e-02       1.978170e-03       4.507781e-03       7.698073e-02       1.852144e-02       3.726684e-02
      456000       7.051321e-03       1.165313e-03       3.692133e-03       6.952152e-02       1.696333e-02       3.668032e-02
      457000       5.259693e-03       2.345440e-03       3.305747e-03       6.182439e-02       1.714388e-02       3.586629e-02
      458000       1.784799e-02       1.994487e-03       8.958638e-03       7.975983e-02       1.840523e-02       4.448388e-02
      459000       9.533252e-03       1.738979e-03       5.289931e-03       8.122544e-02       1.527535e-02       3.996154e-02
      460000       1.522587e-02       2.792218e-03       8.216236e-03       6.726143e-02       2.086169e-02       3.775341e-02
      461000       7.207590e-03       1.279723e-03       3.958158e-03       7.445900e-02       1.832753e-02       3.327724e-02
      462000       1.358628e-02       2.879975e-03       7.354052e-03       1.513115e-01       1.878690e-02       4.187249e-02
      463000       1.979919e-02       2.969635e-03       1.054145e-02       1.629282e-01       2.076701e-02       5.653120e-02
      464000       4.281088e-03       1.330022e-03       2.609202e-03       6.797692e-02       1.881824e-02       3.619502e-02
      465000       1.379920e-02       1.005335e-03       6.679398e-03       8.386304e-02       1.834415e-02       3.845431e-02
      466000       1.321214e-02       1.357884e-03       6.761222e-03       6.934648e-02       1.686435e-02       4.061953e-02
      467000       5.764749e-03       3.182912e-03       3.721538e-03       7.704022e-02       2.280663e-02       4.303637e-02
      468000       8.170022e-03       2.879403e-03       4.812114e-03       9.870076e-02       1.655762e-02       3.967789e-02
      469000       9.157842e-03       2.594804e-03       5.537442e-03       7.208313e-02       1.666021e-02       3.727086e-02
      470000       7.230055e-03       3.369482e-03       4.931776e-03       7.518835e-02       1.689853e-02       3.662681e-02
      471000       8.360461e-03       1.348266e-03       4.944876e-03       6.229814e-02       1.797795e-02       3.613938e-02
      472000       1.120511e-02       1.338824e-03       5.868739e-03       8.412591e-02       1.611329e-02       4.045989e-02
      473000       8.668554e-03       5.069338e-04       4.204239e-03       7.520453e-02       1.058035e-02       3.855318e-02
      474000       1.037078e-02       2.707158e-03       5.224557e-03       7.995525e-02       2.191893e-02       3.984077e-02
      475000       1.655036e-02       1.996170e-03       9.265758e-03       9.455858e-02       2.227317e-02       4.337016e-02
      476000       7.454613e-03       8.630130e-04       3.957914e-03       6.783722e-02       1.502275e-02       3.195970e-02
      477000       7.830486e-03       1.429716e-03       3.675749e-03       7.278104e-02       1.536040e-02       3.421464e-02
      478000       1.163598e-02       1.315347e-03       6.201663e-03       8.697657e-02       1.429022e-02       3.723294e-02
      479000       5.995290e-03       1.745328e-03       3.471274e-03       8.159781e-02       1.548004e-02       3.859284e-02
      480000       1.260265e-02       2.627989e-03       6.704344e-03       8.217183e-02       2.070338e-02       4.270071e-02
      481000       1.381245e-02       1.219184e-03       6.968937e-03       8.589403e-02       2.072240e-02       3.924152e-02
      482000       1.383329e-02       1.672169e-03       7.148837e-03       8.233956e-02       1.501370e-02       4.032852e-02
      483000       4.767945e-03       9.407012e-04       2.793220e-03       8.150683e-02       1.761920e-02       3.846180e-02
      484000       7.941956e-03       1.120745e-03       3.975603e-03       6.934255e-02       1.624070e-02       3.743242e-02
      485000       1.384246e-02       1.843727e-03       7.107160e-03       1.109579e-01       1.640897e-02       3.628930e-02
      486000       1.336972e-02       1.458153e-03       6.938430e-03       9.557140e-02       1.959569e-02       4.085462e-02
      487000       8.844382e-03       2.303059e-03       4.627575e-03       6.165850e-02       1.958649e-02       3.591149e-02
      488000       1.051055e-02       1.207985e-03       5.826011e-03       1.023559e-01       1.218182e-02       3.807718e-02
      489000       9.974302e-03       1.441108e-03       5.360836e-03       6.364078e-02       1.929917e-02       3.907798e-02
      490000       7.398904e-03       1.898721e-03       3.930454e-03       7.567494e-02       1.705144e-02       3.776957e-02
      491000       1.151756e-02       2.701750e-03       6.165310e-03       8.309201e-02       2.072333e-02       3.905617e-02
      492000       6.561851e-03       1.379960e-03       3.835369e-03       6.414722e-02       1.502852e-02       4.075300e-02
      493000       9.967378e-03       1.818603e-03       5.185038e-03       6.871788e-02       2.121821e-02       3.971360e-02
      494000       1.149191e-02       4.862437e-03       7.351811e-03       1.790879e-01       1.925800e-02       4.700657e-02
      495000       1.649698e-02       1.100506e-03       8.716667e-03       8.654642e-02       1.393235e-02       4.101952e-02
      496000       1.272118e-02       1.332242e-03       6.851689e-03       8.302455e-02       2.239116e-02       4.093428e-02
      497000       1.312212e-02       2.198957e-03       6.455104e-03       8.200861e-02       1.520290e-02       3.787532e-02
      498000       1.839689e-02       1.365754e-03       1.027847e-02       8.051040e-02       1.618670e-02       3.691701e-02
      499000       1.025225e-02       1.663800e-03       4.710717e-03       6.728482e-02       1.649370e-02       3.857481e-02
      500000       8.783765e-03       2.615341e-03       5.326572e-03       6.969706e-02       1.408400e-02       4.125488e-02
      501000       1.356708e-02       2.579194e-03       7.123250e-03       5.844585e-02       1.518397e-02       3.340775e-02
      502000       1.078003e-02       3.871000e-03       6.596770e-03       1.199362e-01       1.605136e-02       4.303145e-02
      503000       1.264303e-02       1.912752e-03       6.726504e-03       8.194512e-02       1.791658e-02       3.842267e-02
      504000       6.824689e-03       2.093742e-03       4.218451e-03       7.072357e-02       1.864875e-02       3.872540e-02
      505000       1.365300e-02       1.478940e-03       6.797254e-03       8.158247e-02       1.968506e-02       4.140537e-02
      506000       8.578847e-03       1.935190e-03       4.888994e-03       7.029438e-02       1.574367e-02       3.717126e-02
      507000       6.782233e-03       1.621239e-03       4.727834e-03       7.185354e-02       1.654242e-02       3.754147e-02
      508000       1.934223e-02       2.575703e-03       9.000315e-03       1.095756e-01       1.792776e-02       4.300323e-02
      509000       9.979735e-03       6.297896e-04       5.366707e-03       9.821194e-02       1.715567e-02       3.917760e-02
      510000       1.517561e-02       2.364966e-03       7.049875e-03       7.659008e-02       1.706138e-02       4.149118e-02
      511000       1.416833e-02       1.403977e-03       6.754234e-03       8.086923e-02       1.726525e-02       4.279792e-02
      512000       1.157072e-02       4.730846e-04       6.018048e-03       1.300886e-01       1.737976e-02       3.839122e-02
      513000       7.667743e-03       1.231973e-03       4.188391e-03       7.414967e-02       1.892300e-02       4.002110e-02
      514000       7.675684e-03       1.968494e-03       4.378599e-03       1.160303e-01       1.894794e-02       3.915281e-02
      515000       9.812837e-03       5.535662e-04       5.320562e-03       1.235337e-01       2.091167e-02       4.260958e-02
      516000       6.204204e-03       6.330762e-04       3.539315e-03       1.264042e-01       1.636399e-02       4.201234e-02
      517000       1.387880e-02       1.520884e-03       6.721848e-03       9.881477e-02       1.111283e-02       3.917627e-02
      518000       7.854404e-03       1.603827e-03       3.908798e-03       1.067754e-01       1.764248e-02       4.155221e-02
      519000       2.292337e-02       2.826317e-03       1.124639e-02       1.004503e-01       1.610862e-02       4.319351e-02
      520000       9.916813e-03       1.248756e-03       5.753295e-03       7.942789e-02       1.993569e-02       3.869755e-02
      521000       1.662348e-02       1.513223e-03       8.595744e-03       7.773590e-02       2.116111e-02       4.225292e-02
      522000       1.440549e-02       1.569153e-03       7.853529e-03       6.631333e-02       1.422520e-02       3.929365e-02
      523000       1.311905e-02       1.302267e-03       6.964395e-03       7.544106e-02       1.751507e-02       3.725998e-02
      524000       1.254541e-02       1.866409e-03       6.451772e-03       9.069322e-02       1.737212e-02       3.716022e-02
      525000       3.611713e-03       7.600612e-04       2.803836e-03       6.614001e-02       1.930414e-02       3.611831e-02
      526000       1.091283e-02       2.141604e-03       5.888225e-03       9.532319e-02       5.262888e-03       3.922396e-02
      527000       1.144893e-02       2.288645e-03       5.932218e-03       8.205170e-02       1.344788e-02       4.071235e-02
      528000       1.459942e-02       1.265336e-03       7.574561e-03       1.369845e-01       1.621530e-02       4.480572e-02
      529000       1.428836e-02       1.572948e-03       7.524712e-03       6.243305e-02       2.167624e-02       3.619290e-02
      530000       5.784630e-03       1.662568e-03       3.726931e-03       8.516995e-02       1.689561e-02       3.914280e-02
