#step enthalpy vol
426000 -6791.9639272938775321 1224.4823038308543346
427000 -6785.2967422606116088 1197.3860064780465109
428000 -6784.0269119308386507 1210.5800878471200122
429000 -6803.444401577962708 1298.3385249849068259
430000 -6802.1910943065486208 1246.9238797296743542
431000 -6784.1444440573222892 1228.0194870443524451
432000 -6797.7829873219170622 1252.0493391912800689
433000 -6792.3478331459682522 1209.3424364132099527
434000 -6793.2605052304570563 1277.1938043499460491
435000 -6794.4326517896242876 1234.2780456689304174
436000 -6783.1512115910318244 1239.5907068145222638
437000 -6809.2496378569039734 1271.0724268481178569
438000 -6791.6518455070763594 1231.3606251993930982
439000 -6783.6705441952926776 1227.6898506216082296
440000 -6807.3586163487507292 1302.2429990229900341
441000 -6785.2757128915172871 1247.4511491154660234
442000 -6784.830086778641089 1230.5349504014707236
443000 -6786.7277527380292668 1235.9164869971216376
444000 -6796.6029202031832028 1189.4892332276124307
445000 -6785.9399180639247788 1253.5670690094805195
446000 -6783.2553181105577096 1229.8224218157233736
447000 -6806.8399639407780342 1272.9692871681843371
448000 -6795.7417923398033963 1220.5604789664878354
449000 -6782.005390636573793 1202.3575805912389569
450000 -6796.5544688482077618 1257.8354908478345351
451000 -6799.2499355795125666 1239.0767120694395089
452000 -6791.8711056104184536 1197.8655315831065309
453000 -6809.6342304732816046 1283.3851816829153449
454000 -6795.4668296125182678 1253.2548991200424098
455000 -6803.1831144159632458 1263.8563908816101957
456000 -6799.2118110651990719 1242.8868491887606069
457000 -6790.1842460992602355 1254.581554245813777
458000 -6783.8665445057004035 1202.4133388370528337
459000 -6809.8045365752150246 1305.1574012453193063
460000 -6796.3033473480963949 1216.1102035502790386
461000 -6814.7600448463908833 1236.204417562578783
462000 -6790.4281569988215779 1189.2994981730851123
463000 -6778.0527716862143279 1198.3342196547250751
464000 -6797.867895048225364 1239.8855325431836718
465000 -6799.0610457241209588 1289.82658967644943
466000 -6776.2106256031647717 1208.9015647970763894
467000 -6788.7935305021828754 1191.9155845199622945
468000 -6788.3939254376664394 1213.404928202406154
469000 -6802.4373308429421741 1223.8309854292667751
470000 -6810.403516750561721 1296.9477261772408383
471000 -6797.9575415817198518 1261.8533864580917907
472000 -6785.8809549819488893 1215.9510690540400901
473000 -6795.0258281424030429 1272.4845523326432613
474000 -6800.1925509317306933 1251.010359370051674
475000 -6776.7137424134743924 1203.3037446025207373
476000 -6819.7322159988707426 1265.7492896281726189
477000 -6821.6376015555479171 1247.4902556364156681
478000 -6801.445646813548592 1279.8219317446546484
479000 -6800.5980807027226547 1273.5449705016806092
480000 -6803.8635623823065544 1259.4118922690145155
481000 -6781.1297642981635363 1245.8919988951670348
482000 -6790.3625517742320881 1229.7671556154168684
483000 -6801.2573759500855886 1264.4891679889171883
484000 -6789.5991126762783097 1205.9512821249163608
485000 -6788.7733606969877656 1198.0056570822860067
486000 -6782.974062071564731 1214.9939871660367317
487000 -6806.8560793340202508 1251.5494517393083242
488000 -6793.9979066656405848 1250.3850834201914495
489000 -6779.8909439862545696 1166.895781643872624
490000 -6799.6816277747248023 1284.2482117685185585
491000 -6794.6111791200837615 1297.7886348983900007
492000 -6791.2184788039885461 1252.4327706313049475
493000 -6796.8406221000186633 1270.0161297707918493
494000 -6786.8474201231883853 1275.0175125782238865
495000 -6790.018080983028085 1220.1575533192922194
496000 -6797.398628833836483 1234.5361818454948661
497000 -6792.4770548811065964 1191.2629945710802986
498000 -6802.4944046299278853 1234.3207115996572156
499000 -6785.4211203896693405 1229.6366110420437963
500000 -6796.7017238240832739 1232.7273685446887157
501000 -6804.3502577668659796 1222.8560556434354112
502000 -6790.919219580351637 1246.3273378728292755
503000 -6800.2734513272198456 1275.30313565665233
504000 -6804.4727794789732798 1232.437891103979382
505000 -6786.9594922055375719 1220.428371209414081
506000 -6801.8607889920685921 1252.9965344725592331
507000 -6793.6861300484215462 1229.7557395367900881
508000 -6783.375169424838532 1184.0494202530785515
509000 -6787.5185563253908185 1194.1994471724353843
510000 -6805.3095958764615716 1249.9202061792313998
511000 -6804.073316619617799 1301.363693582517044
512000 -6797.5693123532400932 1281.8435637074528586
513000 -6776.696060973141357 1217.3883060935920639
514000 -6798.1475820173081956 1244.4309590425477836
515000 -6787.7581293629637003 1218.6490703117012799
516000 -6796.0292919506555336 1262.8248049653029739
517000 -6787.4507654254948648 1262.4787789221377352
518000 -6786.9825647097432011 1203.6936935728629123
519000 -6794.5411370621113747 1250.6643302957411379
520000 -6808.9423538599412495 1302.0236509167964414
521000 -6782.3815356570758013 1270.8713296339619774
522000 -6785.3599280663820537 1212.9303479030049857
523000 -6792.6340487178922558 1233.6436383025254599
524000 -6785.0912900571311184 1272.6551305458444858
525000 -6802.3086604763311698 1240.9935212606737878
526000 -6782.2029902503772973 1253.5854655412902048
527000 -6785.0771636867984853 1283.246196940347545
528000 -6778.6142897378349517 1180.9934785516047668
529000 -6784.0437876339174181 1209.350158980177639
530000 -6788.0302824079080892 1267.6267536306934289
531000 -6796.0187715499878323 1206.3122950605031747
532000 -6796.2209028335109906 1219.5726121263494406
533000 -6800.6302083322398175 1270.7697582009541293
534000 -6799.1161214337298588 1244.0022911874236797
535000 -6803.2977352831912867 1288.4010612504107485
536000 -6791.1806508761801524 1213.8404428076373733
537000 -6788.8487206116387824 1264.6887971409321381
538000 -6811.0814103355223779 1231.7524475158406858
539000 -6786.7172139067470198 1264.9359112428423941
540000 -6795.6392930717838681 1259.2487449040286265
541000 -6777.5787381837226349 1202.060788565248231
542000 -6786.2932264041673989 1227.7736411675830368
543000 -6801.8605022318706688 1303.3746523608733696
544000 -6785.9616520564341045 1220.2722672242375666
545000 -6791.9947996383398277 1204.2938912171339325
546000 -6780.8208873081784986 1226.0359024327390216
547000 -6811.2616567874601969 1269.2349912071883864
548000 -6803.5161701546794575 1206.7912137354735478
