#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       90000       5.163597e-03       5.866424e-04       2.706825e-03       2.329220e-02       3.736751e-03       1.314256e-02
       91000       6.163930e-03       4.735879e-04       3.247178e-03       2.092997e-02       6.311990e-03       1.164783e-02
       92000       6.383498e-03       2.499273e-04       3.495986e-03       2.058423e-02       5.701537e-03       1.098050e-02
       93000       6.067732e-03       6.507696e-04       3.447315e-03       1.888937e-02       5.259252e-03       1.106477e-02
       94000       7.687349e-03       9.643046e-04       3.694438e-03       2.309576e-02       5.475066e-03       1.317513e-02
       95000       6.170200e-03       7.529555e-04       2.973969e-03       1.975762e-02       4.762351e-03       1.186716e-02
       96000       4.879274e-03       4.840194e-04       2.504590e-03       2.359853e-02       5.799820e-03       1.245017e-02
       97000       4.521918e-03       7.238458e-04       2.429139e-03       2.230209e-02       4.604463e-03       1.253228e-02
       98000       5.014179e-03       2.843092e-04       2.630518e-03       2.075310e-02       4.981078e-03       1.155079e-02
       99000       5.490154e-03       7.197176e-04       3.156587e-03       1.853021e-02       5.541596e-03       1.193814e-02
      100000       5.370038e-03       3.117677e-04       2.918271e-03       2.195563e-02       4.815589e-03       1.162682e-02
