#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      128000       2.247968e-02       9.889681e-04       1.258175e-02       1.149457e-01       1.897630e-02       4.297327e-02
      129000       2.964568e-02       1.174895e-03       1.546023e-02       9.836894e-02       1.786035e-02       4.559776e-02
      130000       2.815728e-02       1.498530e-03       1.452131e-02       9.316695e-02       1.767745e-02       4.391816e-02
      131000       2.532388e-02       1.891562e-03       1.463778e-02       1.141314e-01       1.617355e-02       4.644879e-02
      132000       2.735924e-02       9.539666e-04       1.552381e-02       1.122575e-01       2.344701e-02       4.950578e-02
      133000       2.297023e-02       1.010892e-03       1.307170e-02       9.450592e-02       1.468256e-02       4.510477e-02
      134000       2.501268e-02       7.921068e-04       1.385051e-02       1.016167e-01       1.864535e-02       4.611148e-02
      135000       2.666380e-02       1.609820e-03       1.464765e-02       9.194850e-02       1.859950e-02       5.050478e-02
      136000       2.694306e-02       9.746839e-04       1.493220e-02       1.068699e-01       1.893753e-02       4.663371e-02
      137000       2.665933e-02       1.446894e-03       1.357489e-02       9.821598e-02       1.667185e-02       4.432574e-02
      138000       1.809721e-02       1.034783e-03       9.449688e-03       8.061553e-02       1.775174e-02       3.738751e-02
      139000       1.452293e-02       6.504420e-04       8.198212e-03       7.894734e-02       1.528963e-02       3.686521e-02
      140000       1.990629e-02       1.336103e-03       1.087078e-02       8.064013e-02       1.482810e-02       3.649104e-02
      141000       1.190929e-02       1.094777e-03       6.504441e-03       7.824657e-02       1.143811e-02       3.127694e-02
      142000       1.759597e-02       1.826662e-03       9.172033e-03       8.258059e-02       1.459394e-02       3.934001e-02
      143000       1.941574e-02       1.196628e-03       1.092023e-02       9.686952e-02       1.130210e-02       4.237142e-02
      144000       1.777430e-02       1.144695e-03       9.640192e-03       7.447107e-02       1.689950e-02       3.829707e-02
      145000       1.867053e-02       1.727266e-03       1.085435e-02       8.621258e-02       1.348041e-02       4.091582e-02
      146000       2.249108e-02       1.380790e-03       1.267584e-02       8.979471e-02       1.434070e-02       4.452371e-02
      147000       1.997224e-02       1.779203e-03       1.145095e-02       8.630687e-02       1.838343e-02       4.422102e-02
      148000       2.213950e-02       9.011155e-04       1.195520e-02       1.044571e-01       1.378783e-02       4.241887e-02
      149000       1.832390e-02       1.051094e-03       1.030164e-02       8.503176e-02       1.462886e-02       4.452437e-02
      150000       2.674334e-02       5.618207e-04       1.474532e-02       1.003782e-01       1.075617e-02       4.628345e-02
      151000       2.361607e-02       1.298796e-03       1.332876e-02       8.587453e-02       1.743322e-02       4.600607e-02
      152000       1.944921e-02       9.395238e-04       1.087445e-02       1.262632e-01       1.646744e-02       4.502325e-02
      153000       3.008529e-02       1.257087e-03       1.544641e-02       1.128224e-01       1.605693e-02       5.139823e-02
      154000       2.441939e-02       1.481489e-03       1.346518e-02       9.199807e-02       1.339057e-02       5.028561e-02
      155000       2.588057e-02       1.297110e-03       1.496218e-02       1.119012e-01       1.378899e-02       4.778465e-02
      156000       2.022473e-02       1.895099e-03       1.120619e-02       1.478380e-01       1.571525e-02       5.044160e-02
      157000       2.251609e-02       3.763111e-04       1.270028e-02       9.604947e-02       1.683194e-02       4.688270e-02
      158000       2.080315e-02       8.699194e-04       1.058154e-02       9.495386e-02       2.118271e-02       4.757740e-02
      159000       1.892439e-02       1.103336e-03       1.027534e-02       1.100531e-01       2.294548e-02       5.175771e-02
